"","(Intercept)","distribution","FAL_L","FL_L","FTL_L","HH","INF","s(temp, by = distribution)","SFT_L","substrate","SVL","TAL","TL_L","TRL","df","logLik","AICc","delta","weight"
"5969",0.100377897675696,NA,NA,NA,NA,0.364521937403173,NA,"+",NA,"+",0.0668926891893959,-0.00243762575608475,NA,0.459395373950362,12,-253.252317951262,532.491897049021,39.8050091491722,6.06423044800085e-11
"7245",2.65996304940922,NA,NA,-0.779629820666342,0.957824446728019,NA,NA,"+",NA,NA,NA,-0.00881053121721585,0.0461364279379264,0.584952131039264,12,-253.258345015247,532.503951176992,39.8170632771427,6.02779086522509e-11
"5717",-0.0136758285689089,NA,NA,-0.143753277889899,NA,0.426159001099384,NA,"+",NA,NA,0.0687200262245171,-0.00240474961959921,NA,0.420740149678341,12,-253.265292574201,532.517846294898,39.8309583950492,5.98605757295239e-11
"6489",2.8001246914194,NA,NA,NA,0.763693094582691,-1.15353445022787,NA,"+",NA,"+",NA,NA,0.253951498316655,0.906951631114814,12,-253.268243561759,532.523748270014,39.8368603701653,5.96841883018837e-11
"7641",-5.6381586286725,NA,NA,NA,0.194355962814991,-0.435016703825128,NA,"+",0.494274091328444,"+",NA,-0.00227227357322562,0.620602993681078,0.642331425043629,14,-250.912059022329,532.533795464012,39.846907564163,5.93851108439342e-11
"2405",2.75006436755314,NA,NA,-0.396706467068861,NA,NA,-0.82140029924152,"+",NA,"+",NA,NA,0.320606656358278,NA,11,-254.440597766562,532.552081609073,39.8651937092241,5.88446230928111e-11
"1621",-0.561734276088186,NA,NA,-0.236884599324703,NA,1.06495418576992,NA,"+",NA,NA,0.082201994588902,-0.00717111037404473,NA,NA,11,-254.440806930196,532.552499936342,39.8656120364927,5.88323162247066e-11
"5465",2.80028126927618,NA,NA,NA,0.93110958432763,-0.868287906445014,NA,"+",NA,"+",NA,-0.0061748629444371,NA,0.85773218555808,12,-253.289395231583,532.566051609663,39.8791637098143,5.84350255679196e-11
"2165",2.68281187388971,NA,NA,-0.457991690669415,NA,-0.407590201847301,-0.868820504610728,"+",NA,NA,NA,NA,0.413440970102304,NA,11,-254.455500197218,532.581886470385,39.8949985705358,5.79741970186084e-11
"6465",2.77097195370301,NA,NA,NA,NA,NA,NA,"+",NA,"+",NA,NA,0.412300804523181,0.6867682753445,10,-255.618584730326,532.620817259394,39.9339293595453,5.68566187410369e-11
"1346",1.99324248965216,"+",NA,NA,NA,NA,NA,"+",NA,"+",NA,-0.0114010373714022,NA,NA,10,-255.660890076323,532.623555300575,39.9366674007262,5.67788341158021e-11
"2505",-9.43076587795071,NA,NA,NA,-0.17339437507864,NA,NA,"+",0.710914472297826,"+",NA,NA,0.934228208630356,NA,11,-254.481056901749,532.632999879448,39.9461119795994,5.65113401163725e-11
"4477",2.75428478524431,NA,NA,-0.727403090970096,0.959137262509965,-0.919879927948909,-0.330122467265902,"+",NA,"+",NA,NA,NA,0.584173073716648,13,-252.154742953381,532.642819240095,39.9559313402463,5.62345674902746e-11
"469",-8.84801012699286,NA,NA,-0.645033751786129,NA,1.3746461725135,NA,"+",0.67535166515165,"+",NA,NA,NA,NA,11,-254.496733621731,532.664353319411,39.9774654195625,5.56323356171884e-11
"5597",-3.44143590178787,NA,NA,-0.733539114712393,0.77838441198441,-0.284005203631101,NA,"+",0.362682029962931,"+",NA,-0.000814314109336504,NA,0.641978916627537,14,-250.979501822638,532.66868106463,39.9817931647812,5.55120844809439e-11
"6497",2.78668381755254,NA,NA,NA,NA,NA,-0.641413568801591,"+",NA,"+",NA,NA,0.275455713955935,0.236235935119827,11,-254.520779885477,532.712445846903,40.0255579470543,5.43105415962985e-11
"5957",0.246136584969739,NA,NA,-0.0946017770707968,NA,NA,NA,"+",NA,"+",0.0633630378278928,-5.50984356548861e-05,NA,0.542300160673564,12,-253.365968569427,532.719198285351,40.0323103855025,5.4127486492655e-11
"1873",-0.655823687280908,NA,NA,NA,NA,1.07685522402808,NA,"+",NA,"+",0.0842475420723225,-0.008465052883763,NA,NA,11,-254.527868208417,532.726622492784,40.0397345929346,5.39269321185221e-11
"4165",2.66227931674873,NA,NA,-0.227255698894807,NA,NA,NA,"+",NA,NA,NA,NA,NA,0.692874159346191,9,-256.807150745309,532.739301490619,40.0524135907696,5.35861437458275e-11
"1381",2.79434249586479,NA,NA,-0.146252652432023,NA,NA,-0.937702113811853,"+",NA,"+",NA,-0.00881776640928119,NA,NA,11,-254.535298040827,532.741482157602,40.0545942577535,5.35277488193537e-11
"1405",2.74489727549728,NA,NA,-0.653679529327669,0.846256835491336,-0.395512223147386,-0.821373304921666,"+",NA,"+",NA,-0.0142137876046487,NA,NA,13,-252.209368683606,532.752070700546,40.0651828006966,5.32451072366646e-11
"3547",-6.42457632320232,NA,1.18741896518137,NA,-0.903404853412186,0.88623786285388,NA,"+",0.528237043176449,"+",NA,-0.00130934727081095,0.171379786288011,NA,14,-251.025538197092,532.760753813539,40.0738659136901,5.30144416815114e-11
"6245",2.68162713709685,NA,NA,-0.413946133145093,NA,NA,-0.704901305616132,"+",NA,NA,NA,NA,0.311459095062521,0.125892425816786,11,-254.545353039402,532.761592154753,40.0747042549044,5.2992224242579e-11
"6493",2.74374636938099,NA,NA,-0.784832730973274,0.97344931068552,-1.21589810582109,NA,"+",NA,"+",NA,NA,0.271888925629558,0.840150179254295,13,-252.230078501074,532.793490335482,40.1066024356329,5.21537506884841e-11
"2417",2.78339887501703,NA,NA,NA,NA,-0.425422622173287,-0.914563583362005,"+",NA,"+",NA,NA,0.362360713328624,NA,11,-254.561916137798,532.794718351545,40.1078304516959,5.21217376958114e-11
"6265",2.70075516712174,NA,NA,NA,0.659282274045833,-0.857256901828864,-0.455765151688259,"+",NA,NA,NA,NA,0.117040328092375,0.507583978735022,12,-253.406249017567,532.799759181631,40.1128712817825,5.19905346965016e-11
"5473",2.8057711853932,NA,NA,NA,NA,NA,-0.894744126618997,"+",NA,"+",NA,-0.00887397334416087,NA,0.0567615100862734,11,-254.564516300982,532.799918677914,40.1130307780647,5.1986388713324e-11
"2413",2.71921031229253,NA,NA,-0.713284028741214,0.614687034294493,NA,-0.748330705123745,"+",NA,"+",NA,NA,0.0274531268072921,NA,12,-253.406853058531,532.800967263558,40.1140793637093,5.1959139766701e-11
"7645",-5.59745803720016,NA,NA,-0.743194368251525,0.39338681050905,-0.512765334575971,NA,"+",0.488770897660045,"+",NA,-0.00130025014974519,0.629304032101784,0.588735952531238,15,-249.845046264692,532.806975646267,40.1200877464184,5.18032788035265e-11
"1393",2.80313264036162,NA,NA,NA,NA,0.0533450959002869,-0.937936206765574,"+",NA,"+",NA,-0.00970738454673892,NA,NA,11,-254.570700661674,532.812287399298,40.1253994994487,5.16658782321832e-11
"6477",2.71943910535961,NA,NA,-0.737936780767172,0.853151798136248,NA,NA,"+",NA,"+",NA,NA,0.0139203995383854,0.64622490902431,12,-253.415286030475,532.817833207446,40.1309453075972,5.15228121538603e-11
"6269",2.67179126404529,NA,NA,-0.818130923932691,0.898010306393972,-0.997909376155712,-0.354563494701571,"+",NA,NA,NA,NA,0.172566299254373,0.530036772235414,13,-252.254514252231,532.842361837795,40.1554739379464,5.08947792158982e-11
"1237",-8.51541156722895,NA,NA,-0.608938760817176,NA,1.35754894036727,NA,"+",0.658595892044615,NA,NA,4.28487976177965e-05,NA,NA,11,-254.588968576467,532.848823228884,40.1619353290352,5.07306189980778e-11
"6257",2.69192147424986,NA,NA,NA,NA,-0.556773188644076,-0.692402328858823,"+",NA,NA,NA,NA,0.386934454486347,0.260370656107669,11,-254.609877338965,532.89064075388,40.2037528540308,4.96809167632448e-11
"5485",2.74427591076739,NA,NA,-0.619389496092169,0.798777060348848,NA,-0.588544206429141,"+",NA,"+",NA,-0.0127586738209369,NA,0.182874349334815,13,-252.287856659804,532.909046652942,40.2221587530929,4.92258031993197e-11
"5185",2.66840818585257,NA,NA,NA,NA,NA,NA,"+",NA,NA,NA,-0.000322227541858743,NA,0.70894273490624,9,-256.894913413203,532.914826826407,40.227938926558,4.90837417424406e-11
"4177",2.66799449944682,NA,NA,NA,NA,-0.00449726727107269,NA,"+",NA,NA,NA,NA,NA,0.710886436503192,9,-256.895337646695,532.915675293391,40.2287873935418,4.90629231915606e-11
"2387",2.54351373243556,NA,1.23150573476721,NA,NA,0.52015739298556,NA,"+",NA,"+",NA,NA,-0.462815128453987,NA,11,-254.636421149639,532.943728375227,40.2568404753782,4.83795440189966e-11
"3541",-9.45860145497505,NA,NA,-0.866067167909676,NA,0.582093681107136,NA,"+",0.710077336349886,"+",NA,-0.00429196274873225,0.806609891663726,NA,13,-252.311427946892,532.956189227118,40.2693013272689,4.80790559092065e-11
"7277",2.70820973781688,NA,NA,-0.652967569855904,0.772281559841861,NA,-0.615114859473772,"+",NA,NA,NA,-0.0136680300372356,0.0698998855876019,0.138805989034461,13,-252.313262231685,532.959857796704,40.2729698968552,4.79909460620656e-11
"853",-0.638063461322813,NA,NA,-0.340176625478451,NA,0.988181315164182,NA,"+",NA,"+",0.083106621939213,NA,NA,NA,11,-254.646903952056,532.964693980061,40.2778060802125,4.7875039747265e-11
"1141",2.73646512378624,NA,NA,-0.188097793736905,NA,0.080868691681379,-0.917721003745368,"+",NA,NA,NA,-0.00909744132908651,NA,NA,11,-254.649143686786,532.969173449521,40.2822855496723,4.77679323489037e-11
"3293",-8.87068011665714,NA,NA,-0.8828088042995,0.0969834775386781,0.531049024687282,NA,"+",0.676934796950885,NA,NA,-0.0050038477075137,0.772194394239352,NA,13,-252.319073877116,532.971481087566,40.2845931877173,4.77128485843512e-11
"5221",2.73837028477236,NA,NA,-0.186264889626591,NA,NA,-0.945655832068547,"+",NA,NA,NA,-0.00904753815133909,NA,-0.0137991218970329,11,-254.656193592896,532.983273261741,40.296385361892,4.74323571873458e-11
"5469",2.74626842211691,NA,NA,-0.755246702998288,1.13173508039578,-0.931071291545253,NA,"+",NA,"+",NA,-0.00510525343502814,NA,0.800324326683979,13,-252.335520839146,533.004375011626,40.3174871117769,4.69345351655444e-11
"3437",2.73776388069471,NA,NA,-0.621901003497907,0.71256793341118,NA,-0.750299929076412,"+",NA,"+",NA,-0.015093296377662,0.109326632576305,NA,13,-252.354090289751,533.041513912836,40.3546260129872,4.60710288649432e-11
"3539",-4.83128404153072,NA,0.720642381022108,NA,NA,0.665746206611761,NA,"+",0.437077548623471,"+",NA,-0.00827961362100386,0.0892735481175553,NA,13,-252.363883595881,533.061100525095,40.3742126252455,4.56220432906403e-11
"5233",2.74467138451333,NA,NA,NA,NA,0.0897294965971671,-0.955863819595866,"+",NA,NA,NA,-0.0104437952699851,NA,-0.0288810684619355,11,-254.711867021108,533.094620118165,40.4077322183165,4.48637988870915e-11
"7261",2.65340253146578,NA,NA,-0.855405673507683,1.06771400577729,-1.03461021145064,NA,"+",NA,NA,NA,-0.0068764595560815,0.238669560480902,0.750091301870671,13,-252.391849835139,533.117033003611,40.4301451037621,4.43638418964478e-11
"2525",-9.52873269563165,NA,NA,-0.928759816676237,0.0442316133578356,0.55910278603286,NA,"+",0.713749922780875,"+",NA,NA,0.753623959730645,NA,13,-252.394340002985,533.122013339304,40.4351254394554,4.42535059183717e-11
"5625",-3.40135250254166,NA,NA,NA,0.424831672047586,-0.00939781512693438,-0.545792783226188,"+",0.363833417980021,"+",NA,-0.00680867849135086,NA,0.24354639046981,14,-251.209914879898,533.129507179151,40.4426192793019,4.40880018342774e-11
"3163",2.53917421953319,NA,1.56029077915022,NA,-0.589348266902556,0.646043413771255,NA,"+",NA,NA,NA,-0.00663163013969719,-0.321174562942168,NA,12,-253.581298208456,533.149857563409,40.4629696635604,4.3641672539054e-11
"7679",-3.67064985081682,NA,0.906253870482122,-0.532442444364015,-0.37331112169232,-0.0494537947811986,-0.415001650152666,"+",0.370911628942087,"+",NA,-0.00194420806718299,0.163638102834229,0.168288867020219,17,-247.587038167591,533.200392124656,40.5135042248066,4.25527807509823e-11
"6213",2.62442956366271,NA,NA,-0.433652207741506,NA,NA,NA,"+",NA,NA,NA,NA,0.455618588276525,0.608712536455583,10,-255.917176564359,533.21800092746,40.5311130276115,4.21797734510027e-11
"3551",-6.37014467220339,NA,1.07022415753131,-0.71413630603903,-0.610844134736359,0.703838467682987,NA,"+",0.523128405731586,"+",NA,-0.000548436841088056,0.226793873100409,NA,15,-250.051149381523,533.219181879929,40.5322939800805,4.21548746490025e-11
"1229",-4.60696035733754,NA,NA,-1.02700340417284,0.85624118872593,NA,NA,"+",0.427019395821783,NA,NA,-0.00546317241506807,NA,NA,11,-254.775326766979,533.221539609907,40.5346517100583,4.21052090234526e-11
"6225",2.63572445193637,NA,NA,NA,NA,-0.650189424121523,NA,"+",NA,NA,NA,NA,0.549749111306571,0.750676528492067,10,-255.921454608411,533.226557015564,40.5396691157147,4.19997119522232e-11
"461",-5.47676465825483,NA,NA,-1.09913085697809,0.798455027862363,NA,NA,"+",0.474861941384794,"+",NA,NA,NA,NA,11,-254.789734263068,533.250354602085,40.563466702236,4.15029274917607e-11
"4453",2.78480985019071,NA,NA,-0.215663931894154,NA,NA,-0.757078042915215,"+",NA,"+",NA,NA,NA,0.171313003814821,11,-254.789749998005,533.250386071959,40.5634981721105,4.15022744509376e-11
"7257",2.67815178097624,NA,NA,NA,0.862866247229813,-0.901401214105563,NA,"+",NA,NA,NA,-0.00846112549960478,0.197181937679782,0.796068638388173,12,-253.655879131063,533.299019408623,40.6121315087736,4.05052487082497e-11
"4465",2.80499928048607,NA,NA,NA,NA,-0.172482023051935,-0.749345444545667,"+",NA,"+",NA,NA,NA,0.229761286173128,11,-254.842682665626,533.356251407202,40.6693635073527,3.93625778486055e-11
"3289",-9.44283474518341,NA,NA,NA,-0.166839032969851,0.763953072686253,NA,"+",0.712019374300177,NA,NA,-0.00664152071367509,0.758327141843915,NA,12,-253.684750283333,533.356761713163,40.6698738133143,3.93525356507383e-11
"197",-7.13983594076622,NA,NA,-0.575023375586823,NA,NA,NA,"+",0.576766029570307,NA,NA,NA,NA,NA,9,-257.136152188471,533.397304376942,40.7104164770926,3.85628384886468e-11
"6505",2.78484125162503,NA,NA,NA,0.526565514984091,NA,-0.470270802071954,"+",NA,"+",NA,NA,-0.00853546997298021,0.38201650241371,12,-253.714719973628,533.416701093753,40.7298131939037,3.81906499858712e-11
"373",2.77559340157733,NA,NA,-0.258641663794879,NA,-0.0268808582826705,-0.914692642346166,"+",NA,"+",NA,NA,NA,NA,11,-254.891301643951,533.453489363851,40.7666014640022,3.7494587372883e-11
"5497",2.80769341661689,NA,NA,NA,0.769210402781822,-0.650833116879957,-0.561637721818784,"+",NA,"+",NA,-0.011282937915279,NA,0.391119108599403,13,-252.561727934256,533.456789201846,40.7699013019968,3.74327753473219e-11
"3537",-8.66386758631549,NA,NA,NA,NA,0.714514449390816,NA,"+",0.666409216263449,"+",NA,-0.00796796596993001,0.674643458170695,NA,12,-253.744775533823,533.476812214143,40.7899243142943,3.70598865903642e-11
"2395",2.5075598264101,NA,1.66668031569636,NA,-0.713407399925507,0.678446924608511,NA,"+",NA,"+",NA,NA,-0.408369907488554,NA,12,-253.748531748041,533.484324642578,40.797436742729,3.69209428320857e-11
"1605",-0.579017080726159,NA,NA,-0.264464510901379,NA,NA,NA,"+",NA,NA,0.0823274548999752,-0.00321787787145683,NA,NA,10,-256.053892274693,533.491432348129,40.8045444482801,3.67899641143193e-11
"3441",2.79516690521114,NA,NA,NA,NA,-0.405536646056639,-0.911375861539366,"+",NA,"+",NA,-0.013209078638861,0.490722958683979,NA,12,-253.764999328603,533.517259803703,40.8303719038537,3.63179229976534e-11
"3533",-8.41007975690259,NA,NA,-0.986239343222312,0.206394006215454,NA,NA,"+",0.647826322247393,"+",NA,-0.00539470056591439,0.872616902686093,NA,13,-252.599395635061,533.532124603456,40.8452367036071,3.60489943020266e-11
"3429",2.76922240432223,NA,NA,-0.281935181394513,NA,NA,-0.832144137304566,"+",NA,"+",NA,-0.0122588754181671,0.424834158972297,NA,12,-253.774655964403,533.536573075302,40.8496851754535,3.5968901939079e-11
"7551",2.63912629817,NA,1.10524959294253,-0.51094404431315,-0.0900401393566496,-0.422584512718927,-0.450584625296231,"+",NA,"+",NA,-0.00494421949465507,-0.166324637891641,0.271536238358373,16,-248.994256998696,533.544069552948,40.8571816530986,3.58343342578787e-11
"837",-0.633725236870774,NA,NA,-0.317109324543711,NA,NA,NA,"+",NA,"+",0.0830262177593062,NA,NA,NA,10,-256.082951600859,533.54955100046,40.8626631006115,3.57362567098072e-11
"7233",2.64408528501378,NA,NA,NA,NA,NA,NA,"+",NA,NA,NA,-0.0059129623359603,0.450882930303602,0.62211494065721,10,-256.093991315062,533.571630428865,40.8847425290165,3.53439083407852e-11
"5621",-5.76845224171094,NA,NA,-0.379397330694278,NA,0.539108123174276,-0.669217566726286,"+",0.500820138432701,"+",NA,-0.00291674844027486,NA,0.018609750876555,14,-251.436570446692,533.58281831274,40.8959304128909,3.51467485340783e-11
"4213",2.71500201697002,NA,NA,-0.272011966386687,NA,-0.0718395283149703,-0.807549888086686,"+",NA,NA,NA,NA,NA,0.123239836381614,11,-254.965162322228,533.601210720406,40.9143228205567,3.48250135083619e-11
"322",2.00898571348985,"+",NA,NA,NA,NA,NA,"+",NA,"+",NA,NA,NA,NA,9,-257.273073248127,533.604970025666,40.9180821258173,3.47596160616169e-11
"5589",-6.84773298574768,NA,NA,-0.405961390762789,NA,0.503039904585342,NA,"+",0.563344551379984,"+",NA,0.00506974748712618,NA,0.531949222732501,13,-252.637316426789,533.607966186912,40.9210782870632,3.47075823394216e-11
"3189",2.70112468690009,NA,NA,-0.344232509856223,NA,-0.38014812980719,-0.876056447235766,"+",NA,NA,NA,-0.0120529416199116,0.50865226321033,NA,12,-253.814101338,533.615463822497,40.9285759226481,3.45777135165844e-11
"477",-7.24821676096073,NA,NA,-0.935809943494005,0.486221694446178,0.95413190906687,NA,"+",0.57988465879527,"+",NA,NA,NA,NA,12,-253.815733091446,533.618727329388,40.9318394295395,3.45213372220255e-11
"1371",2.53369964641088,NA,1.41991457665873,NA,-0.585964594303864,0.429820158645287,NA,"+",NA,"+",NA,-0.00859380689199518,NA,NA,12,-253.832485982625,533.652233111746,40.9653452118974,3.39478224449792e-11
"7673",-5.39428904076016,NA,NA,NA,0.0839540085666144,-0.237858694050887,-0.491892904289159,"+",0.480383753258998,"+",NA,-0.00677202911759148,0.577200544360914,0.239625303246354,15,-250.275802886491,533.668488889865,40.9816009900161,3.36730166188363e-11
"1245",-6.38156372899237,NA,NA,-0.866819220493851,0.541578965915747,0.931343552538557,NA,"+",0.532424939771861,NA,NA,-0.00478528235739618,NA,NA,12,-253.847559925024,533.682380996545,40.9954930966964,3.34399324938075e-11
"2521",-10.1592677834999,NA,NA,NA,-0.266869978328617,0.787609890694566,NA,"+",0.75404406994779,"+",NA,NA,0.757833684621701,NA,12,-253.861840541539,533.710942229575,41.0240543297256,3.29657832711794e-11
"7289",2.7250700358427,NA,NA,NA,0.681555287632077,-0.680554879793421,-0.632596286052613,"+",NA,NA,NA,-0.0136385415734728,0.183071401110238,0.2903233370241,13,-252.690076034108,533.71348540155,41.0265975017008,3.29238910835063e-11
"1241",-6.98054876129513,NA,NA,NA,0.274923307803734,1.15366034414807,NA,"+",0.569035356515158,NA,NA,-0.0063933255828176,NA,NA,11,-255.059555422937,533.789996921824,41.1031090219747,3.16881504083946e-11
"6481",2.79026167002969,NA,NA,NA,NA,-0.874344053719853,NA,"+",NA,"+",NA,NA,0.644765970938518,0.825494715055513,11,-255.066007170945,533.80290041784,41.1160125179914,3.14843645415229e-11
"7521",2.79103252195728,NA,NA,NA,NA,NA,-0.82125007080921,"+",NA,"+",NA,-0.0128062934447762,0.385810539644368,0.0418594985662774,12,-253.912890829291,533.813042805078,41.1261549052293,3.13251053912618e-11
"3167",2.52880874142268,NA,1.4242802604256,-0.704318458400863,-0.30203962607248,0.45284950625546,NA,"+",NA,NA,NA,-0.00583531890789694,-0.239383301833072,NA,13,-252.745410204732,533.824153742798,41.1372658429488,3.11515622468407e-11
"7497",2.77411554671343,NA,NA,NA,0.729203549156711,NA,NA,"+",NA,"+",NA,-0.00923740046125738,0.0756476449705864,0.673014395808958,12,-253.932129274192,533.851519694882,41.1646317950327,3.07282190692007e-11
"7269",2.7058243983055,NA,NA,-0.326887786784672,NA,NA,-0.872807804012561,"+",NA,NA,NA,-0.0127828635056519,0.413300430667479,-0.0467215401730652,12,-253.942344843683,533.871950833862,41.1850629340132,3.04159107317309e-11
